gene,pcc,n_units,pcc_A1,pcc_A2,pcc_A3,pcc_A4,pcc_A5,pcc_A6,pcc_B1,pcc_B2,pcc_B3,pcc_B4,pcc_B5,pcc_B6,pcc_C1,pcc_C2,pcc_C3,pcc_C4,pcc_C5,pcc_C6,pcc_D1,pcc_D2,pcc_D3,pcc_D4,pcc_D5,pcc_D6,pcc_E1,pcc_E2,pcc_E3,pcc_F1,pcc_F2,pcc_F3,pcc_G1,pcc_G2,pcc_G3,pcc_H1,pcc_H2,pcc_H3
CHCHD6,0.03926006816456922,36,0.016928277909755707,0.03963286802172661,-0.008569621481001377,0.04586347937583923,-0.01194954663515091,-0.0026904684491455555,0.10210955888032913,0.10024937987327576,0.0594070740044117,0.18190202116966248,0.0349406898021698,0.06124067306518555,-0.09701941907405853,0.12302930653095245,0.09403744339942932,0.2018166035413742,0.06794631481170654,-0.10025160759687424,0.060637377202510834,0.03997161239385605,0.12798373401165009,0.06450337171554565,0.0620439276099205,0.003438206622377038,-0.0178812388330698,-0.04891568422317505,-0.029265202581882477,0.03991904482245445,-0.0028360234573483467,-0.009561433456838131,-0.005352748092263937,0.03288291394710541,0.11308380961418152,0.0783846527338028,-0.02634112350642681,0.02204423025250435
CHD1,0.036459194159963064,36,-0.03801315650343895,0.038808826357126236,0.07417092472314835,0.0540129579603672,0.0602460615336895,0.07911347597837448,-0.13307620584964752,-0.009342851117253304,-0.059740860015153885,-0.04203478991985321,-0.14810214936733246,-0.030440902337431908,-0.029413893818855286,0.11103758215904236,0.1081959456205368,0.09614145010709763,0.019183527678251266,0.12020079046487808,0.1671043187379837,-0.025207918137311935,0.10473445802927017,0.054757192730903625,0.13316971063613892,0.034387122839689255,0.003944395110011101,-0.028768308460712433,-0.04929238557815552,0.014646162278950214,0.042190179228782654,0.04953576624393463,0.14128975570201874,0.04139581322669983,0.02765454351902008,0.12071405351161957,0.12533962726593018,0.08398976922035217
CHD6,0.09276762308339433,36,0.1214742511510849,0.07637099921703339,-0.02086738869547844,0.07657651603221893,-0.008467849344015121,0.09380422532558441,-0.03629777207970619,0.17457622289657593,0.1305682361125946,0.23080359399318695,0.16566884517669678,0.24873538315296173,0.1761392056941986,0.18606863915920258,0.14720271527767181,0.16048197448253632,0.0926738828420639,-0.019328169524669647,0.10795769095420837,0.01426058541983366,0.11688439548015594,0.11925923824310303,0.046021733433008194,0.0913289487361908,0.012794720940291882,-0.016543980687856674,0.03353330120444298,0.05685800313949585,-0.027565615251660347,0.000408665684517473,0.12413451075553894,0.23702934384346008,0.10184258222579956,0.09657398611307144,0.13479042053222656,0.09388238936662674
CHFR,0.11389017956227893,36,0.07616441696882248,0.10118136554956436,0.13837853074073792,0.028997790068387985,-0.08186493813991547,0.011305518448352814,0.19582001864910126,0.18819177150726318,0.1560467630624771,0.25255247950553894,0.0896163210272789,0.1652923822402954,0.1606430858373642,0.05222310125827789,0.11563686281442642,0.2423047572374344,0.17054179310798645,0.18570365011692047,0.09092102944850922,0.05649042874574661,0.15048906207084656,0.18867947161197662,0.15615782141685486,0.2517853379249573,-0.03883708268404007,0.02236257493495941,0.03281449154019356,0.021404815837740898,0.037272147834300995,0.04140676185488701,0.0780070424079895,0.013103201054036617,0.15883316099643707,0.20982427895069122,0.23067407310009003,0.149922177195549
CHST11,0.042769875428348314,36,-0.01700718142092228,-0.010538972914218903,0.014837791211903095,0.039860799908638,-0.02244117110967636,0.05865321680903435,0.15814055502414703,0.06295359134674072,0.28679320216178894,0.18289212882518768,0.1022818461060524,0.12395890802145004,-0.012601088732481003,0.06372201442718506,0.12751196324825287,-0.03188251331448555,-0.03939134255051613,-0.018050050362944603,0.08306523412466049,-0.05017465353012085,0.006447577383369207,-0.00037003730540163815,0.19319164752960205,0.10188889503479004,-0.03996635228395462,-0.013637098483741283,-0.011921015568077564,0.009825572371482849,0.01884523592889309,-0.06567567586898804,0.033350151032209396,0.023982813581824303,0.016867203637957573,0.07459516823291779,0.06311225146055222,0.026594901457428932
CIR1,0.01311441066273902,36,0.031664855778217316,0.008495651185512543,-0.10952790081501007,-0.04263371229171753,-0.11388849467039108,-0.006943410262465477,-0.011425692588090897,0.08176635950803757,0.010772457346320152,0.050340987741947174,-0.054157793521881104,0.059047799557447433,0.07985009998083115,0.022384928539395332,0.02050471305847168,-0.009664095006883144,-0.023629937320947647,-0.13357700407505035,0.09592370688915253,0.08676492422819138,-0.0800623819231987,0.12684080004692078,-0.06363265961408615,0.1313924491405487,0.013314666226506233,0.031425509601831436,-0.007262664381414652,0.022219212725758553,0.03624953329563141,-0.016720497980713844,0.0018261453369632363,0.07258597761392593,0.010316832922399044,0.04592439532279968,0.015669891610741615,0.08996313065290451
CLASRP,0.15385752393760616,36,0.011218232102692127,0.03932882472872734,0.15516728162765503,0.10421879589557648,-0.06343038380146027,0.06787367165088654,0.19733332097530365,0.3065055310726166,0.11878719925880432,0.3634890019893646,0.2101624757051468,0.32170987129211426,0.07222627103328705,0.23467673361301422,0.15555021166801453,0.13566680252552032,0.11767560243606567,0.26376432180404663,0.18323290348052979,0.2415264993906021,0.24185523390769958,0.31584078073501587,0.24641849100589752,0.2448883056640625,0.0016392171382904053,0.04342377558350563,-0.012804740108549595,-0.026060456410050392,0.047406505793333054,-0.023654133081436157,0.16965536773204803,0.16251567006111145,0.19840405881404877,0.2681839168071747,0.2412361055612564,0.18323959410190582
CLDN3,0.1721731417088045,36,0.10565388202667236,0.11697790026664734,0.01969110779464245,0.11050266772508621,-0.049873415380716324,0.1504783183336258,0.2759636342525482,0.26821351051330566,0.29446834325790405,0.30147942900657654,0.3311900198459625,0.20093870162963867,0.33631646633148193,0.29835808277130127,0.21239043772220612,0.2665475010871887,0.18307532370090485,0.1737649142742157,0.2512449026107788,0.21409299969673157,0.2764611542224884,0.31356751918792725,0.1820279061794281,0.3325839340686798,-0.07272830605506897,-0.05555007979273796,-0.014732934534549713,-0.04974370822310448,-0.03839169070124626,0.006270809099078178,0.17992621660232544,0.2269676774740219,0.14326894283294678,0.25755903124809265,0.2477203607559204,0.20155154168605804
CLDN4,0.2564316350682121,36,0.14597822725772858,0.081903375685215,0.14205394685268402,0.03214489668607712,0.10011996328830719,0.15401959419250488,0.2747824490070343,0.4383322596549988,0.3891855776309967,0.44835764169692993,0.3917030394077301,0.3411453664302826,0.40524405241012573,0.3180028796195984,0.3569692075252533,0.332863450050354,0.22827401757240295,0.3872567117214203,0.24977312982082367,0.45714011788368225,0.3650519847869873,0.40718507766723633,0.38311365246772766,0.3939371109008789,0.02488589845597744,-0.006227349396795034,-0.07232154905796051,0.03384210541844368,0.07251159101724625,0.026283372193574905,0.2854488492012024,0.3690165877342224,0.30268096923828125,0.30322265625,0.34223610162734985,0.32542189955711365
CLU,0.09062702014731865,36,-0.0025624504778534174,0.07554727792739868,0.024114729836583138,-0.05800669267773628,-0.03267558664083481,-0.0019570274744182825,0.21880953013896942,0.26577210426330566,0.16858765482902527,0.18836700916290283,0.17883868515491486,0.06540507823228836,0.050680991262197495,0.15583860874176025,0.020577626302838326,0.07361890375614166,0.22233343124389648,0.1604023277759552,0.11025775223970413,0.24847184121608734,0.1149129569530487,0.19447480142116547,0.0993187427520752,0.03314840793609619,-0.051998402923345566,-0.053258225321769714,0.06825587898492813,-0.08558041602373123,0.0022918223403394222,-0.051329415291547775,0.13905850052833557,0.18412476778030396,0.2069215476512909,0.11568242311477661,0.14071400463581085,0.07341353595256805
CNN2,0.06716580953181822,36,0.06372614204883575,-0.08441818505525589,-0.012435389682650566,-0.06770852208137512,-0.05878002941608429,-0.029111245647072792,-0.05570950731635094,0.012607109732925892,-0.08547612279653549,-0.04796101897954941,-0.009627322666347027,0.09902568906545639,0.2429124116897583,0.15890473127365112,0.12416636943817139,0.18087834119796753,0.06604794412851334,0.2861230671405792,3.3148691727546975e-05,0.08049378544092178,0.1797594428062439,0.04674201086163521,0.19618918001651764,0.19860053062438965,-0.03190462291240692,0.060477424412965775,-0.034527767449617386,-0.02384190633893013,-0.010266468860208988,-0.09604193270206451,0.19073356688022614,0.15895360708236694,0.19292019307613373,0.2239006608724594,0.1548682153224945,0.14771561324596405
COL14A1,0.004389477848437511,36,0.16443948447704315,0.0727020725607872,0.006627996917814016,-0.020294027402997017,0.030707549303770065,0.06601466238498688,-0.0772586539387703,0.06357832998037338,0.01097841840237379,-0.10646430402994156,0.0019805054180324078,-0.002507826779037714,0.003827108535915613,-0.022602932527661324,0.07839986681938171,-0.011130021885037422,-0.010867358185350895,0.05043800547719002,-0.12921318411827087,0.013391073793172836,0.06585085391998291,0.026756372302770615,0.001792894909158349,0.07369895279407501,-0.03592601791024208,0.0644989162683487,0.029226481914520264,-0.009658199734985828,0.024599049240350723,0.004133822396397591,-0.03273020684719086,-0.020951703190803528,0.03079686500132084,-0.12474270910024643,-0.04842488840222359,-0.07364604622125626
COL3A1,-0.033362595830112696,36,-0.09178540110588074,-0.24781927466392517,-0.03324759379029274,-0.11945833265781403,-0.07437578588724136,-0.11017056554555893,-0.2977762222290039,-0.2824222445487976,-0.2583119571208954,-0.38249102234840393,-0.32370948791503906,-0.36427372694015503,0.051499661058187485,0.177068293094635,0.0544721893966198,0.24643979966640472,0.024864403530955315,0.25661230087280273,0.04674062505364418,0.09043768048286438,0.0453045554459095,-0.05587909743189812,0.04657043144106865,0.2859349548816681,-0.017494715750217438,-0.03048700839281082,0.05588674917817116,-0.062157128006219864,0.08038178831338882,-0.03653625026345253,0.22266806662082672,0.17069818079471588,0.12857958674430847,-0.10206853598356247,-0.23026244342327118,-0.06448592245578766
COL4A1,-0.017899153210843604,36,-0.05061117559671402,-0.10236186534166336,0.02205630950629711,0.013673272915184498,0.03419683501124382,-0.07175684720277786,-0.3167676627635956,-0.3163726329803467,-0.28251776099205017,-0.30076804757118225,-0.23024220764636993,-0.2843966484069824,0.02654716931283474,-0.005336142145097256,0.03987303376197815,0.016940362751483917,0.05224347859621048,-0.06624500453472137,0.10873574018478394,0.06802523881196976,0.0374227836728096,0.05676914006471634,0.04074417054653168,0.002844738308340311,-0.007729936856776476,0.01238244492560625,0.08607340604066849,-0.02500625140964985,0.04489901661872864,-0.027254866436123848,0.14336425065994263,0.15349005162715912,0.10760805010795593,0.08166935294866562,0.1901075839996338,0.10333110392093658
COL6A2,-0.05032243381720036,36,0.01941921003162861,-0.008954159915447235,-0.09535586088895798,-0.04484641179442406,-0.04613668844103813,0.035707730799913406,-0.22308695316314697,-0.28331074118614197,-0.24120274186134338,-0.3120018541812897,-0.11514443904161453,-0.22628188133239746,-0.015804849565029144,0.0499410480260849,-0.05899222567677498,-0.09740875661373138,0.017579462379217148,-0.1337546408176422,0.0075156791135668755,0.23231884837150574,-0.036187443882226944,-0.15412437915802002,0.15729066729545593,-0.06473793089389801,0.012640516273677349,0.01738755591213703,0.07153522968292236,-0.06035953387618065,-0.0899617075920105,-0.049255214631557465,-0.005273358430713415,0.1528601497411728,0.12643426656723022,-0.08247225731611252,-0.11137661337852478,-0.15620733797550201
COL8A2,-0.01977646075748554,36,-0.027258777990937233,-0.07764565199613571,-0.03861001878976822,-0.06747971475124359,0.09349211305379868,0.04281611368060112,-0.20299585163593292,-0.13198746740818024,-0.03911896422505379,-0.28207018971443176,-0.06695175170898438,-0.048170506954193115,-0.12191833555698395,0.05949993059039116,0.14103765785694122,-0.04189344495534897,-0.04271482676267624,0.04691540449857712,-0.011083181016147137,-0.0432559959590435,0.04164304584264755,0.14105330407619476,0.04516934975981712,0.06244943290948868,-0.027301562950015068,-0.018367266282439232,-0.05035396292805672,0.02512257732450962,-0.05014580860733986,0.0001925745455082506,-0.0038727056235074997,-0.02920062094926834,0.017394447699189186,0.021102018654346466,-0.04461183398962021,0.01716788299381733
COMMD1,0.12942438452349356,36,-0.008755466900765896,0.12310671806335449,0.0016299844719469547,0.11988083273172379,0.1330278515815735,0.10036541521549225,0.20350661873817444,0.35955968499183655,0.27564412355422974,0.3262132406234741,0.16825608909130096,0.30307549238204956,0.23698613047599792,0.19209235906600952,0.05900890752673149,0.34181922674179077,0.06493984907865524,0.17575351893901825,0.12319464236497879,0.17757941782474518,0.1830468624830246,0.16713190078735352,0.13941164314746857,0.11886392533779144,-0.026206132024526596,-0.035891685634851456,0.05528929829597473,0.07885308563709259,-0.018328789621591568,0.007372474297881126,0.027868572622537613,0.12818516790866852,0.1586436927318573,0.08327777683734894,0.033194802701473236,0.08168061077594757
COMP,-0.06648950169700482,36,-0.07420352101325989,-0.18581050634384155,-0.01633812114596367,-0.06117265671491623,-0.14647991955280304,-0.026079200208187103,-0.1834421157836914,-0.2749987244606018,-0.17635048925876617,-0.3074003756046295,-0.08456028997898102,-0.14485515654087067,0.08209451287984848,0.022984866052865982,-0.008257979527115822,-0.009432069957256317,0.04116857424378395,-0.09635211527347565,-0.13395439088344574,-0.05121985077857971,-0.00034398757270537317,-0.08985807001590729,0.13749225437641144,0.12122344970703125,0.021628813818097115,-0.05310763046145439,0.031494736671447754,-0.07967828214168549,-0.08402116596698761,-0.05184086784720421,-0.11618320643901825,-0.06129459664225578,-0.095835842192173,-0.059915367513895035,-0.05102153122425079,-0.12770123779773712
COPS7A,0.12316673274876343,36,0.01864737831056118,-0.004756164737045765,0.012601848691701889,0.10517041385173798,0.050813786685466766,0.07228229194879532,0.20349262654781342,0.32472166419029236,0.3583758771419525,0.3427191972732544,0.2854034900665283,0.23603183031082153,0.08372288942337036,0.10682280361652374,0.155729740858078,0.1171206533908844,-0.08496067672967911,0.23919188976287842,0.1425178349018097,0.06209027022123337,0.06585817784070969,0.13673153519630432,0.07764285057783127,0.22650276124477386,0.04470700025558472,0.013265504501760006,-0.058419860899448395,0.033465657383203506,-0.015603052452206612,0.028354737907648087,0.12094437330961227,0.20965592563152313,0.19677837193012238,0.11163704097270966,0.21786436438560486,0.1968773454427719
COQ4,0.10922481437834601,36,-0.04970734566450119,0.06657125055789948,0.08032890409231186,-0.043422892689704895,-0.026178359985351562,0.05715090036392212,0.2661522924900055,0.35053038597106934,0.22650595009326935,0.4039135277271271,0.2709125876426697,0.378694087266922,-0.019740207120776176,0.1486382782459259,0.07655540108680725,0.2278260886669159,0.029398687183856964,0.19926385581493378,0.0854862779378891,0.11993256211280823,0.020514652132987976,0.20829616487026215,0.12294989079236984,0.07869943231344223,0.0496104471385479,0.07052713632583618,-0.03942807763814926,-0.048060499131679535,-0.0040234653279185295,-0.07762140035629272,0.14558479189872742,0.15885525941848755,0.03941662609577179,0.12778882682323456,0.16584722697734833,0.06432407349348068
CORO1A,0.06353706098161638,36,0.04835923761129379,0.05180782079696655,-0.026645774021744728,-0.01121005043387413,0.036070436239242554,0.029878558591008186,0.12557603418827057,0.2775075435638428,0.14882664382457733,0.17954538762569427,0.06485220044851303,0.17793670296669006,0.010180131532251835,0.01173038873821497,0.1174188032746315,0.030586857348680496,0.10349500179290771,-0.08014566451311111,-0.037844762206077576,0.057930734008550644,-0.014190249145030975,0.12194817513227463,0.06822947412729263,0.0721411481499672,0.04200300574302673,0.0325491763651371,-0.009488982148468494,-0.026330990716814995,-0.044051170349121094,-0.09449436515569687,0.06581087410449982,0.11827705800533295,0.15295009315013885,0.1938500553369522,0.09995592385530472,0.19231873750686646
CORO1B,0.07251225724919802,36,0.04153190180659294,-0.07732043415307999,0.002067757770419121,0.08098791539669037,0.03555605188012123,0.04367489367723465,-0.08726415038108826,0.0440031960606575,0.13112974166870117,0.09485262632369995,0.058995842933654785,0.2868037521839142,0.18255075812339783,0.15024837851524353,-0.052404891699552536,0.09450669586658478,0.1865662932395935,0.031355228275060654,0.010218885727226734,0.10985691845417023,0.13300082087516785,0.10845422744750977,0.10105777531862259,0.19761039316654205,0.01852526143193245,-0.020905954763293266,0.015280555933713913,-0.06738559901714325,-0.026564426720142365,-0.04097890108823776,0.20463967323303223,0.2070239931344986,0.17047160863876343,0.07938194274902344,0.1364557147026062,0.026456814259290695
CORO2A,0.10966277533831696,36,0.11912305653095245,0.10174581408500671,0.05665754899382591,0.09084118902683258,0.1846238523721695,0.146089106798172,0.1071205660700798,0.12807755172252655,0.14048288762569427,0.22481009364128113,0.14650346338748932,0.20416107773780823,0.0790291279554367,0.02803422510623932,0.15202045440673828,0.05160569027066231,0.1497737169265747,0.12275905907154083,0.16172856092453003,0.22394588589668274,0.13705170154571533,0.10650312155485153,0.17213691771030426,0.13456755876541138,0.01600099913775921,0.021162211894989014,-0.0655047819018364,0.08143043518066406,0.05700094252824783,-0.00859034713357687,0.10335561633110046,0.14497734606266022,0.03953935205936432,0.0955670103430748,0.13369223475456238,0.15983666479587555
CORO7,0.11527498215178235,36,0.04617994651198387,-0.003990843426436186,-0.047393012791872025,-0.007319219410419464,0.0010497132316231728,0.042231008410453796,0.27086082100868225,0.31322839856147766,0.2265823483467102,0.33458468317985535,0.29687532782554626,0.20087485015392303,0.09197161346673965,0.1915329098701477,0.12637318670749664,0.13197937607765198,0.20029696822166443,0.01031150110065937,0.10150483250617981,0.10526419430971146,0.14450623095035553,0.06054896116256714,0.056269753724336624,0.22606727480888367,0.03686770424246788,0.028660990297794342,0.0119601059705019,-0.010259249247610569,-0.007096233777701855,-0.042269475758075714,0.1962401419878006,0.09865352511405945,0.15908363461494446,0.21350844204425812,0.18330641090869904,0.16085253655910492
COX5A,0.13479301209574462,36,0.08592110872268677,0.011226254515349865,0.12748883664608002,0.15362991392612457,-0.046603959053754807,0.11655767261981964,0.17731574177742004,0.29583266377449036,0.22483399510383606,0.2505754828453064,0.25256985425949097,0.2856796383857727,0.22064585983753204,0.08629833161830902,0.07814476639032364,0.2367166131734848,0.18452200293540955,0.14254258573055267,0.2237233966588974,0.23939263820648193,0.19413287937641144,0.22565416991710663,0.26682689785957336,0.18255028128623962,-0.04077543690800667,-0.06967055797576904,0.04573001712560654,-0.014955692924559116,0.0012992528500035405,-0.05202995240688324,0.09932339936494827,0.12393385916948318,0.13835409283638,0.17425218224525452,0.15508590638637543,0.07582373917102814
CPNE1,0.1893170222433077,36,0.05189156159758568,0.14021149277687073,0.10112730413675308,0.1573754847049713,0.09012900292873383,0.10221526771783829,0.2922150194644928,0.3202514946460724,0.36755362153053284,0.32298368215560913,0.31595441699028015,0.2880480885505676,0.2590259909629822,0.24317768216133118,0.16134154796600342,0.15993906557559967,0.18686716258525848,0.2733871340751648,0.27035412192344666,0.11314603686332703,0.14185094833374023,0.3358097970485687,0.2656897306442261,0.17108410596847534,0.09286224097013474,-0.011011317372322083,-0.11741449683904648,0.028822792693972588,-0.009631233289837837,0.027679238468408585,0.32702499628067017,0.2339051365852356,0.22026678919792175,0.27481937408447266,0.2947123348712921,0.32174718379974365
CPSF1,0.11889426412785219,36,-0.06908677518367767,0.06726742535829544,0.0012802006676793098,0.0830412432551384,-0.025166217237710953,0.04633943736553192,0.09402530640363693,0.20978118479251862,0.18419967591762543,0.27174606919288635,0.24337124824523926,0.22335098683834076,0.21533355116844177,0.22344817221164703,0.03158750757575035,0.0849224403500557,0.2146533578634262,0.12459422647953033,0.1334065943956375,0.20461222529411316,0.14110034704208374,0.21999312937259674,0.13040539622306824,0.2338561862707138,0.05901986360549927,0.06656105071306229,0.048360858112573624,-0.034493930637836456,0.026758834719657898,-0.09897966682910919,0.09999886155128479,0.19061613082885742,0.06795787811279297,0.1811296045780182,0.12050125747919083,0.2646998465061188
CPVL,0.08132972175897318,36,0.09141892194747925,0.01601777970790863,-0.0002191343082813546,0.14679884910583496,0.09825758635997772,-0.015724189579486847,0.20774587988853455,0.1415027379989624,0.2476119101047516,0.1642340123653412,0.11870124936103821,0.19344651699066162,0.2183762490749359,0.03151682764291763,0.15616010129451752,0.05675864592194557,0.03056027740240097,0.011268876492977142,0.058698076754808426,-0.0869983583688736,0.12232398986816406,0.1164625734090805,-0.006280664354562759,0.03373781219124794,0.05139325186610222,-0.008729361928999424,0.07081751525402069,-0.010816559195518494,0.08437305688858032,0.012438698671758175,0.12677904963493347,0.06487995386123657,0.10498727113008499,0.0621994249522686,0.1576462835073471,0.05952487140893936
CRABP2,-0.09382667558060752,36,-0.017964152619242668,0.0386408306658268,0.1435054987668991,0.054601434618234634,0.010564470663666725,0.06054580584168434,-0.2287205457687378,-0.331605464220047,-0.2982144355773926,-0.4224889874458313,-0.37862110137939453,-0.3902241587638855,0.051192719489336014,-0.12992089986801147,-0.1192256435751915,-0.01862672157585621,-0.10070665925741196,-0.066780686378479,-0.008159185759723186,0.09341250360012054,-0.025216378271579742,0.009045305661857128,-0.12222326546907425,-0.015272130258381367,-0.08311013132333755,-0.13438650965690613,-0.06694182753562927,-0.07992375642061234,-0.014297683723270893,-0.025629334151744843,-0.038042549043893814,-0.06841394305229187,-0.019658025354146957,-0.20181351900100708,-0.24520014226436615,-0.18788105249404907
CRACR2B,0.2083922471372514,36,0.1348830908536911,0.1641630381345749,0.16176164150238037,0.17532062530517578,-0.02284841425716877,0.25614774227142334,0.3925381004810333,0.3757176697254181,0.4209171533584595,0.4576512277126312,0.334617555141449,0.2519093453884125,0.1941240429878235,0.18772275745868683,0.1996443271636963,0.1915285289287567,0.17133688926696777,0.20672333240509033,0.2770193815231323,0.33072686195373535,0.25561100244522095,0.3389143943786621,0.1898948848247528,0.2759162485599518,0.009745686315000057,0.013516251929104328,0.012140169739723206,0.10826466232538223,0.05181592330336571,-0.001784136751666665,0.23239435255527496,0.2327754646539688,0.20507988333702087,0.18438827991485596,0.2854278087615967,0.2464151233434677
CRELD2,0.15146322932559997,36,0.11386777460575104,0.07900674641132355,0.14339879155158997,0.12309000641107559,0.11068739742040634,-0.04437311366200447,0.32615992426872253,0.3514648675918579,0.354412704706192,0.3887892961502075,0.20319488644599915,0.27206721901893616,0.2354491949081421,0.3269141614437103,0.23782609403133392,0.19551175832748413,0.15074753761291504,0.06324566155672073,0.11813905090093613,0.12451214343309402,0.14634688198566437,0.15852032601833344,0.08421815186738968,0.22407075762748718,0.08310510963201523,0.062142711132764816,-0.0038905623368918896,-0.06340121477842331,0.026197172701358795,-0.04177742451429367,0.06140106916427612,0.2037091702222824,0.1563800424337387,0.1912585198879242,0.19210366904735565,0.09817977249622345
CROCC,0.02795305284154084,36,0.03657862916588783,0.010488040745258331,0.02167053148150444,-0.007339302450418472,-0.01967860572040081,0.0146977249532938,0.04166558012366295,0.10368028283119202,0.04148918762803078,-0.04296041280031204,-0.030064839869737625,-0.016450954601168633,0.0658075138926506,0.06647877395153046,0.015820370987057686,0.010414051823318005,0.11496090143918991,-0.1170847937464714,0.09536928683519363,0.021292969584465027,0.07246033847332001,0.0015248609706759453,-0.035072650760412216,0.10982008278369904,0.03618290647864342,0.0718461126089096,-0.04287503659725189,-0.02674292027950287,-0.02500353939831257,0.04161161556839943,0.04004557058215141,0.12060177326202393,0.029902959242463112,0.03437216952443123,0.10289803147315979,0.04790269210934639
CSF1,0.06936175505527192,36,-0.027020027860999107,-0.025755194947123528,0.029310423880815506,-0.041529398411512375,0.027750253677368164,-0.04438960924744606,0.1793394535779953,0.14612483978271484,0.1958555430173874,0.26797032356262207,0.2503384053707123,0.15517722070217133,0.024150215089321136,-0.034134481102228165,0.019712019711732864,0.055294282734394073,0.12678262591362,0.08144936710596085,0.12688623368740082,0.012043057009577751,0.06565297394990921,0.03572437912225723,0.12082921713590622,0.15496376156806946,0.06676734983921051,0.021414287388324738,0.03249809145927429,-0.061254311352968216,-0.01769452542066574,-0.018979137763381004,0.13680799305438995,0.13410107791423798,0.008299296721816063,0.044317327439785004,0.11764523386955261,0.13057461380958557
CSF1R,0.020574537457529612,36,0.04003290832042694,-0.04034379497170448,0.06134827807545662,-0.01546139270067215,0.028003573417663574,-0.005746075417846441,-0.01301282923668623,0.05819905549287796,0.050604794174432755,0.09366793930530548,-0.01454186625778675,0.12320627272129059,0.09259800612926483,-0.06961037218570709,0.046414218842983246,0.09481361508369446,0.06457799673080444,-0.004130269400775433,-0.19219665229320526,-0.07120472192764282,-0.018013177439570427,-0.0582580640912056,0.0053747487254440784,0.007020917721092701,0.0038090564776211977,0.0008684854255989194,-0.00041380224865861237,-0.07992870360612869,0.02816503681242466,0.005931548774242401,-0.019122548401355743,-0.02132340706884861,0.13745693862438202,0.14030876755714417,0.15611159801483154,0.12547726929187775
CTDSPL,0.11001784624790566,36,0.03385334089398384,0.06724131107330322,0.010936934500932693,0.07962696254253387,0.02171451412141323,0.003947340417653322,0.19834023714065552,0.16467459499835968,0.20432738959789276,0.10069814324378967,0.14889883995056152,0.13365469872951508,0.20297251641750336,0.14327426254749298,0.13264963030815125,0.21053366363048553,0.09453602135181427,0.05663043633103371,0.12103832513093948,0.16525860130786896,0.1372343897819519,0.183423712849617,0.266967236995697,0.12492725998163223,-0.04649422690272331,0.04553184658288956,0.03610140085220337,-0.0958859845995903,0.02787335030734539,-0.03894916549324989,0.11401712894439697,0.1511378139257431,0.1514548808336258,0.22818626463413239,0.18903248012065887,0.19127631187438965
CTIF,0.05497090510066806,36,-0.03848634287714958,0.027320995926856995,-0.016619978472590446,0.049867138266563416,0.018777836114168167,-0.04019339755177498,0.19542618095874786,0.1864330768585205,0.1550699919462204,0.2573991119861603,0.03585522994399071,0.1744062751531601,0.05929439514875412,-0.020013459026813507,0.01401073019951582,0.1665566861629486,-0.023781850934028625,0.10949340462684631,0.07522602379322052,0.013431424275040627,-0.07725316286087036,0.03169793635606766,0.036869149655103683,0.024977631866931915,0.021434737369418144,-0.014385524205863476,0.000518658896908164,-0.025256222113966942,0.03377223387360573,-0.026983803138136864,0.11377553641796112,0.015191723592579365,0.13551019132137299,0.10970049351453781,0.12226534634828568,0.07764418423175812
CTSK,0.012760742981400754,36,-0.07069669663906097,-0.006372462026774883,0.0579221211373806,0.09071191400289536,0.007768095470964909,-0.09731439501047134,-0.2081477791070938,-0.15181586146354675,-0.09707214683294296,-0.18599171936511993,-0.12226314097642899,-0.22418491542339325,0.1092468649148941,0.05738051235675812,0.12894703447818756,0.08296815305948257,0.13427236676216125,0.10270117223262787,0.045621778815984726,0.08433159440755844,0.07188218086957932,0.07149099558591843,0.03327186033129692,0.17259252071380615,0.006752024404704571,-0.026079086586833,0.040089692920446396,0.03318866714835167,-0.038685884326696396,0.046225108206272125,0.007284157909452915,0.14860324561595917,0.11822397261857986,0.1080031767487526,-0.02862703427672386,-0.042841341346502304
CTU2,0.05418008534858624,36,-0.015789000317454338,-0.03734656423330307,0.010912055149674416,0.04168829321861267,-0.05129009485244751,0.06106879562139511,0.12938553094863892,0.1349608451128006,0.09232998639345169,0.1804874688386917,0.07761074602603912,0.1323840618133545,0.07452128082513809,0.13753636181354523,0.07310900837182999,-0.021394124254584312,0.21794138848781586,0.04473766312003136,0.02792501077055931,0.035198334604501724,0.14297161996364594,0.16451051831245422,0.025438958778977394,0.1243528500199318,0.0020956462249159813,0.016766278073191643,-0.08283057808876038,-0.013370053842663765,-0.03363087773323059,0.0031166509725153446,0.06060158833861351,0.05118432641029358,0.08373196423053741,0.0040345569141209126,0.03206980228424072,0.023462774232029915
CUTC,0.08193459674819475,36,0.021166667342185974,-0.012332778424024582,-0.03135247156023979,-0.03647523373365402,-0.03430653735995293,0.1091257855296135,0.20087219774723053,0.18058174848556519,0.08897268027067184,0.08462590724229813,0.05747396871447563,0.1018020510673523,0.19059346616268158,0.15984255075454712,0.16103237867355347,0.1168137863278389,0.07994655519723892,0.18088459968566895,0.19411440193653107,0.15347841382026672,0.08529384434223175,0.03007366694509983,0.14253860712051392,0.08047125488519669,-0.021295776590704918,-0.01805618777871132,0.008958547376096249,0.07182561606168747,0.010808716528117657,-0.011072025634348392,0.08540964126586914,0.08559565246105194,0.08583562076091766,0.1246035173535347,0.12223273515701294,0.0995619148015976
